transaction_id,timestamp,blockchain,transaction_type,sender_wallet_age_days,receiver_wallet_age_days,transaction_amount_usd,gas_fee_usd,token_type,platform,num_prev_transactions_sender,num_prev_transactions_receiver,avg_txn_interval_sender_min,is_cross_chain,failed_txn_ratio_sender,velocity_score,anomaly_score,is_scam,hour,day_of_week,time_gap
TX009739,1700829347.0,Ethereum,Burn,597.0,269.0,40.53,4.78,ERC20,Kraken,1214.0,977.0,567.0,0,0.05,0.06,0.11,0,,,
TX009167,1700216194.0,BSC,Mint,358.0,136.0,231.15,1.57,Stablecoin,Unknown Wallet,1196.0,971.0,90.0,0,0.05,0.0,0.03,0,,,
TX016518,1704463587.0,BSC,Swap,1724.0,413.0,258.18,17.87,Stablecoin,Binance,1211.0,1011.0,163.8,0,0.29,-0.03,0.01,0,,,
TX007542,1702368787.0,Solana,Bridge,465.0,350.0,254.23,29.46,Meme,BridgeX,1234.0,988.0,97.7,1,0.1,0.04,0.03,0,,,
TX019444,1702154716.0,Solana,Bridge,722.0,308.0,514.09,6.1,Stablecoin,OpenSea,1194.0,1015.0,199.8,0,0.06,-0.01,0.22,0,,,
TX018772,1700703407.0,BSC,Bridge,59.0,945.0,365.24,3.15,Stablecoin,Unknown DEX,1223.0,1035.0,80.7,0,0.1,0.04,0.14,0,,,
,,Solana,Burn,-101.45519481692521,202.87059430767422,362.23086978826404,0.8282775852674757,Stablecoin,OpenSea,1091.9600020469172,1032.4948651499299,963.0883587592167,0,0.11704282395755537,-0.17054497179070877,0.2667039020987372,1,11.0,3.0,146.4828238920339
TX012978,1701551870.0,Polygon,Burn,1251.0,286.0,309.24,2.29,Meme,Unknown DEX,1192.0,982.0,80.6,0,0.15,-0.03,0.1,0,,,
,,Solana,Mint,7.233624556530919,28.71167300597471,478.5075794887182,12.864107911782407,Native,BridgeX,1157.5728073842963,1012.5634502961059,382.89213396737193,0,0.33348252850956445,0.06199476501476793,0.039040473049041055,1,0.0,5.0,3856.755178043399
TX002739,1704174482.0,Ethereum,Bridge,530.0,36.0,180.89,3.08,Meme,Coinbase,1232.0,1063.0,121.2,1,0.15,-0.06,0.08,0,,,
,,Polygon,Swap,145.5727373460889,187.00839071045422,1283.873947111168,4.038849074359291,ERC20,BridgeX,1202.7731979634168,953.4941067561559,150.9116214953448,1,0.14237408234078322,-0.08523151792133103,0.037549900211629156,1,6.0,3.0,1557.444154622971
TX007992,1702111029.0,Ethereum,Transfer,290.0,105.0,52.38,2.33,Stablecoin,Unknown Wallet,1225.0,1004.0,37.9,0,0.08,0.01,0.17,0,,,
TX000134,1703344014.0,Ethereum,Transfer,518.0,136.0,270.99,8.36,Meme,Unknown Wallet,1227.0,974.0,116.5,0,0.21,0.04,0.16,0,,,
TX000842,1701237715.0,Solana,Bridge,881.0,0.0,879.61,4.15,Native,Binance,1145.0,970.0,637.3,0,0.08,-0.06,0.12,0,,,
TX000278,1702231660.0,Ethereum,Swap,543.0,71.0,366.24,4.02,Native,Coinbase,1212.0,1008.0,147.7,0,0.43,-0.01,0.07,1,,,
TX006731,1702791338.0,BSC,Swap,286.0,302.0,170.88,6.44,Native,OpenSea,1213.0,1051.0,352.2,0,0.03,0.04,0.0,0,,,
TX012151,1704324213.0,Ethereum,Burn,637.0,151.0,561.25,48.63,Stablecoin,,1165.0,972.0,80.1,0,0.08,0.0,0.0,0,,,
TX016789,1701256324.0,Solana,Mint,609.0,1323.0,271.51,10.42,Meme,Binance,1223.0,962.0,424.9,1,0.06,0.01,0.0,0,,,
TX005252,1700021650.0,Ethereum,Bridge,323.0,139.0,660.03,4.85,Native,Unknown Wallet,1243.0,981.0,162.2,0,0.11,-0.0,0.08,0,,,
TX009096,1702141924.0,Solana,Burn,312.0,439.0,142.12,4.4,Stablecoin,OpenSea,1227.0,996.0,105.9,0,0.07,-0.05,0.0,0,,,
TX016271,1700907233.0,BSC,Swap,1849.0,435.0,317.29,17.36,Stablecoin,Kraken,1224.0,972.0,301.6,0,0.13,0.1,0.11,0,,,
TX015508,1702398895.0,Ethereum,Mint,181.0,105.0,313.62,4.85,Meme,Binance,1176.0,1102.0,136.1,0,0.14,0.06,0.03,0,,,
TX007285,1700792425.0,Ethereum,Mint,319.0,524.0,539.01,14.88,ERC20,OpenSea,1183.0,972.0,187.9,0,0.14,-0.0,0.22,0,,,
TX010298,1700286172.0,Ethereum,Transfer,1295.0,473.0,1007.03,8.38,Native,Binance,1186.0,992.0,30.6,0,0.12,-0.1,0.07,0,,,
TX012492,1701660049.0,Polygon,Transfer,155.0,327.0,224.74,13.92,Stablecoin,,1192.0,1014.0,350.6,0,0.19,0.11,0.16,0,,,
TX014308,1702883553.0,Ethereum,Burn,1180.0,207.0,1094.36,14.81,Native,Unknown DEX,1161.0,1008.0,184.6,1,0.1,-0.02,0.08,0,,,
TX008322,1700935709.0,Solana,Bridge,284.0,517.0,271.13,3.14,ERC20,Coinbase,1239.0,954.0,59.5,0,0.09,-0.06,0.12,0,,,
TX017639,1704730118.0,BSC,Transfer,457.0,601.0,643.88,,ERC20,OpenSea,1217.0,1016.0,217.5,0,0.17,0.02,0.06,0,,,
TX015716,1701181424.0,BSC,Transfer,753.0,1412.0,691.62,7.47,Stablecoin,Coinbase,1196.0,1032.0,128.4,0,0.1,0.03,0.16,0,,,
TX011875,1702935137.0,BSC,Transfer,1206.0,7.0,116.97,9.28,Stablecoin,OpenSea,1197.0,994.0,669.5,0,0.2,-0.01,0.31,0,,,
TX003432,1700147745.0,Ethereum,Mint,116.0,1735.0,1716.28,10.42,Native,Kraken,1175.0,1001.0,337.5,0,0.15,-0.05,0.14,0,,,
TX015291,1703066079.0,Polygon,Swap,29.0,585.0,532.09,1.47,Native,Binance,1148.0,961.0,273.8,0,0.15,-0.04,0.0,1,,,
TX007006,1704073332.0,Ethereum,Burn,62.0,974.0,282.79,9.8,Meme,,1177.0,1017.0,42.0,0,0.1,0.01,0.14,0,,,
TX010041,1702217939.0,Ethereum,Swap,274.0,106.0,287.06,3.73,Meme,Binance,1148.0,1016.0,101.5,0,0.27,0.02,0.09,0,,,
TX016967,1702974633.0,Solana,Mint,128.0,619.0,521.46,,Native,Unknown DEX,1203.0,943.0,273.2,0,0.07,-0.05,0.11,0,,,
TX010224,1703781597.0,Ethereum,Swap,335.0,397.0,1640.39,19.82,Native,Coinbase,1214.0,955.0,63.7,0,0.21,-0.02,0.22,0,,,
TX004256,1702279042.0,Solana,Swap,2259.0,363.0,252.84,10.59,Meme,Binance,1142.0,980.0,156.4,0,0.22,0.01,0.06,0,,,
TX005671,1700605751.0,Polygon,Mint,259.0,19.0,208.7,6.72,Meme,Coinbase,1204.0,994.0,505.3,0,0.07,-0.03,0.1,0,,,
TX007841,1700941208.0,BSC,Swap,293.0,918.0,279.24,13.0,Stablecoin,Coinbase,1278.0,1028.0,24.4,0,0.12,0.11,0.09,0,,,
,,BSC,Transfer,-48.60899091449337,195.0841798932785,352.8950312307709,1.1785636472681453,Meme,Coinbase,1140.580861014077,927.8414242497477,545.5620418940284,1,0.4846940005020835,-0.03327241570066652,0.016725674410079813,1,12.0,2.0,1629.9490063410005
TX014990,1700774474.0,BSC,Burn,121.0,366.0,185.5,12.75,Stablecoin,Unknown DEX,1228.0,1035.0,82.2,1,0.11,-0.04,0.03,0,,,
TX014111,1701753542.0,Ethereum,Burn,612.0,255.0,82.1,8.22,ERC20,OpenSea,1183.0,1019.0,13.8,0,0.24,0.03,0.24,0,,,
TX005188,1701114100.0,Ethereum,Transfer,523.0,235.0,184.64,11.22,ERC20,Unknown Wallet,1163.0,1006.0,80.2,1,0.25,0.02,0.18,0,,,
TX011676,1700823622.0,BSC,Mint,539.0,405.0,334.69,5.89,Native,Binance,1190.0,1031.0,78.8,0,0.26,0.06,0.29,0,,,
TX005797,1704460168.0,Polygon,Swap,2445.0,1626.0,1306.98,10.39,Native,Binance,1209.0,1032.0,139.0,0,0.18,-0.03,0.24,0,,,
TX008350,1700012120.0,BSC,Swap,227.0,389.0,164.51,8.42,Native,Coinbase,1172.0,1036.0,74.1,0,0.1,0.04,0.0,0,,,
TX017237,1702741575.0,Ethereum,Mint,3345.0,1571.0,1249.63,5.94,ERC20,Binance,1160.0,1034.0,89.6,0,0.17,-0.0,0.29,0,,,
TX002018,1702878117.0,Ethereum,Swap,919.0,45.0,649.6,1.79,ERC20,BridgeX,1238.0,1035.0,120.6,0,0.13,0.0,0.2,0,,,
TX016827,1703347950.0,Polygon,Bridge,485.0,1623.0,88.07,8.49,ERC20,Unknown Wallet,1180.0,967.0,38.4,0,0.32,0.04,0.21,0,,,
TX008764,1704473214.0,Solana,Mint,432.0,297.0,128.77,10.82,Stablecoin,Unknown Wallet,1170.0,957.0,102.3,1,0.38,-0.02,0.0,1,,,
TX004455,1700141449.0,Polygon,Transfer,626.0,484.0,128.33,5.07,ERC20,Unknown Wallet,1185.0,1053.0,274.0,0,0.18,-0.01,0.18,0,,,
TX012718,1703484840.0,BSC,Transfer,85.0,560.0,134.7,9.52,Stablecoin,Binance,1187.0,986.0,61.2,0,0.07,0.11,0.13,0,,,
TX003128,1702331256.0,Ethereum,Swap,86.0,52.0,405.07,11.62,ERC20,Unknown DEX,1183.0,1003.0,37.3,0,0.03,0.04,0.13,0,,,
TX000374,1703379569.0,Ethereum,Mint,423.0,291.0,460.73,,Native,Binance,1192.0,993.0,295.7,1,0.11,-0.04,0.1,0,,,
TX012137,1704326284.0,Polygon,Bridge,1106.0,113.0,197.23,11.03,ERC20,Binance,1188.0,1013.0,94.9,0,0.1,0.08,0.31,0,,,
TX002129,1701370073.0,Polygon,Burn,513.0,953.0,308.13,6.37,Stablecoin,BridgeX,1170.0,1036.0,679.3,0,0.05,0.04,0.0,0,,,
TX008014,1702771034.0,BSC,Mint,236.0,282.0,259.15,17.24,ERC20,BridgeX,1258.0,998.0,90.6,1,0.27,-0.01,0.15,0,,,
TX003895,1703201208.0,Ethereum,Transfer,715.0,98.0,624.46,3.41,Stablecoin,Kraken,1251.0,1052.0,621.8,0,0.21,0.01,0.21,0,,,
TX011543,1704512761.0,BSC,Transfer,890.0,298.0,288.26,8.19,Native,Coinbase,1215.0,968.0,115.4,0,0.28,0.09,0.23,0,,,
TX005385,1703282808.0,BSC,Mint,244.0,581.0,839.51,30.0,ERC20,Binance,1180.0,1026.0,605.5,0,0.06,0.01,0.23,0,,,
TX011911,1704775634.0,BSC,Swap,166.0,460.0,497.37,18.12,Meme,Binance,1222.0,1058.0,197.1,0,0.11,-0.0,0.17,0,,,
TX011255,1703981917.0,Solana,Mint,285.0,300.0,417.19,6.14,Native,Binance,1215.0,1039.0,,0,0.01,0.03,0.0,0,,,
TX008784,1702035115.0,Solana,Swap,230.0,270.0,707.92,9.5,Meme,Binance,1188.0,1014.0,47.1,0,0.16,0.08,0.23,0,,,
TX001587,1704293122.0,BSC,Bridge,922.0,633.0,1834.7,0.88,Stablecoin,Coinbase,1184.0,956.0,68.6,0,0.41,0.08,0.34,1,,,
TX011841,1703922381.0,Ethereum,Swap,455.0,810.0,1027.1,3.1,Native,Unknown DEX,1189.0,981.0,28.0,1,0.07,0.08,0.16,0,,,
TX010937,1701859024.0,Polygon,Mint,264.0,1027.0,296.04,3.3,Meme,Unknown DEX,1142.0,1035.0,27.2,0,0.06,-0.01,0.0,0,,,
TX019735,1704513421.0,Solana,Bridge,228.0,343.0,319.99,17.11,Native,Binance,1179.0,1043.0,309.1,0,0.16,-0.0,0.16,0,,,
TX013677,1700100965.0,Ethereum,Transfer,1161.0,163.0,1791.03,6.2,Meme,Coinbase,1228.0,980.0,55.2,0,0.22,0.08,0.12,0,,,
TX008992,1704641184.0,Polygon,Mint,749.0,24.0,130.82,3.06,Stablecoin,Binance,1142.0,1014.0,211.7,0,0.08,0.06,0.0,0,,,
TX002901,1704701669.0,Ethereum,Burn,213.0,567.0,255.5,,Native,Binance,1221.0,928.0,500.5,1,0.04,-0.05,0.0,0,,,
TX001878,1704826563.0,Ethereum,Burn,95.0,293.0,328.11,11.14,Stablecoin,Coinbase,1168.0,975.0,302.2,0,0.07,0.0,0.1,0,,,
TX015416,1704615743.0,Ethereum,Mint,171.0,1369.0,1403.18,7.67,Meme,Binance,1204.0,984.0,336.5,1,0.17,-0.01,0.0,0,,,
TX004788,1700407974.0,BSC,Burn,835.0,1590.0,1098.12,7.99,Stablecoin,Binance,1199.0,987.0,171.5,0,0.25,-0.08,0.22,0,,,
TX018502,1701156480.0,Ethereum,Transfer,315.0,579.0,2629.17,3.55,Meme,,1203.0,963.0,70.4,1,0.13,-0.04,0.03,1,,,
TX008795,1702853501.0,BSC,Bridge,227.0,526.0,303.52,8.66,Meme,Binance,1200.0,981.0,61.4,0,0.17,-0.03,0.08,0,,,
TX002423,1703028631.0,Ethereum,Mint,3224.0,27.0,440.21,7.99,ERC20,Coinbase,1246.0,943.0,147.0,0,0.12,0.0,0.04,0,,,
TX001506,1704542001.0,BSC,Burn,766.0,76.0,2718.16,13.56,Stablecoin,OpenSea,1152.0,1019.0,189.3,0,0.2,0.04,0.23,0,,,
TX008458,1702459507.0,Ethereum,Bridge,1495.0,565.0,2116.45,41.5,Native,Binance,1223.0,1003.0,591.3,0,0.21,0.04,0.07,0,,,
TX009943,1700291799.0,Polygon,Mint,664.0,1152.0,587.31,5.56,Stablecoin,Coinbase,1182.0,930.0,150.9,0,0.1,0.02,0.0,0,,,
TX002802,1704385724.0,Polygon,Burn,186.0,129.0,300.61,5.84,Native,Coinbase,1140.0,1044.0,177.0,0,0.21,0.01,0.06,0,,,
TX013471,1704990016.0,Solana,Swap,418.0,432.0,303.22,3.0,Native,Kraken,1166.0,1010.0,208.0,0,0.19,0.07,0.14,0,,,
TX010607,1701066937.0,Ethereum,Burn,982.0,74.0,203.47,13.34,Meme,Unknown DEX,1173.0,975.0,277.5,0,0.07,-0.0,0.04,0,,,
TX019103,1700165720.0,Ethereum,Bridge,16.0,30.0,174.95,3.72,Native,BridgeX,1224.0,1023.0,68.3,0,0.03,0.08,0.03,0,,,
TX017829,1704813976.0,Ethereum,Bridge,543.0,410.0,1193.64,3.85,Stablecoin,BridgeX,1184.0,991.0,611.9,0,0.04,0.03,0.26,0,,,
,,Ethereum,Mint,40.037523277346224,226.5054848115013,41.001368738520085,1.8643292820824702,Meme,Unknown DEX,1141.689835254998,977.6992960749109,57.076070674438405,1,0.1564110332416274,-0.08607431304864044,0.16677735833688803,1,4.0,0.0,980.289137959706
TX011142,1703535054.0,Solana,Swap,292.0,14.0,584.97,7.26,ERC20,OpenSea,1226.0,1003.0,78.5,1,0.39,0.13,0.39,1,,,
TX006988,1702852889.0,Ethereum,Swap,42.0,350.0,1403.37,22.19,Meme,OpenSea,1153.0,1008.0,482.1,0,0.2,0.09,0.19,0,,,
TX014351,1701601669.0,BSC,Transfer,382.0,167.0,430.97,7.04,ERC20,Kraken,1220.0,1004.0,,0,0.08,-0.01,0.18,0,,,
TX012333,1702453820.0,Ethereum,Mint,3600.0,608.0,965.95,15.35,Native,BridgeX,1230.0,1015.0,120.4,0,0.19,-0.05,0.22,0,,,
TX013300,1702389490.0,Polygon,Mint,745.0,395.0,259.72,4.97,Native,,1219.0,1015.0,62.0,1,0.14,0.07,0.16,0,,,
,,Ethereum,Transfer,-42.76693229123151,207.61837894304506,120.7779447711338,6.269618164745418,Stablecoin,OpenSea,1127.3906168689161,943.5902688709887,540.8919333858506,1,0.31040465565098324,-0.0828918852749746,0.04572054621108542,1,14.0,4.0,126.09572877272426
TX004833,1703924152.0,Solana,Swap,261.0,325.0,596.7,3.44,Native,Unknown DEX,1192.0,1015.0,123.7,0,0.08,-0.11,0.0,0,,,
TX018538,1703296743.0,Polygon,Burn,1475.0,21.0,200.77,6.99,Meme,Binance,1192.0,1010.0,1217.1,0,0.22,-0.06,0.12,0,,,
TX000416,1700764121.0,Ethereum,Transfer,29.0,551.0,157.63,2.34,Native,OpenSea,1180.0,1024.0,1027.9,0,0.08,0.02,0.1,0,,,
TX002849,1700684029.0,BSC,Mint,238.0,1404.0,569.33,29.8,Stablecoin,Binance,1210.0,1005.0,174.2,0,0.08,0.01,0.0,0,,,
TX001606,1700639282.0,Solana,Mint,154.0,1344.0,479.83,4.35,Meme,Kraken,1150.0,967.0,,0,0.31,0.0,0.22,0,,,
TX009237,1702152259.0,Polygon,Bridge,556.0,165.0,35.6,5.26,Meme,Binance,1223.0,962.0,196.9,0,0.16,-0.02,0.08,0,,,
TX008985,1703182999.0,Ethereum,Bridge,149.0,37.0,263.91,7.06,Stablecoin,Kraken,1204.0,1034.0,791.2,1,0.19,0.0,0.0,0,,,
TX009605,1704747492.0,BSC,Transfer,62.0,451.0,431.79,15.55,Stablecoin,,1179.0,1035.0,207.0,0,0.1,-0.04,0.0,0,,,
TX012205,1701173290.0,Ethereum,Swap,98.0,963.0,979.84,13.4,Meme,Kraken,1187.0,1007.0,252.5,0,0.17,0.09,0.01,0,,,
TX009068,1703631097.0,BSC,Mint,651.0,406.0,502.83,0.75,ERC20,Coinbase,1195.0,963.0,501.6,0,0.03,-0.02,0.0,0,,,
TX010516,1704930731.0,Ethereum,Swap,14.0,194.0,1723.12,5.08,ERC20,Coinbase,1221.0,1008.0,104.2,1,0.1,0.07,0.2,1,,,
TX001088,1701962165.0,Ethereum,Bridge,1138.0,151.0,161.24,14.57,Stablecoin,Coinbase,1203.0,1043.0,90.2,0,0.23,-0.02,0.0,0,,,
TX000152,1703560920.0,Ethereum,Swap,110.0,639.0,409.41,13.34,Native,BridgeX,1202.0,1065.0,110.0,0,0.32,0.01,0.3,1,,,
TX000810,1700944789.0,Polygon,Transfer,103.0,293.0,439.08,13.06,Native,Coinbase,1221.0,1010.0,,1,0.24,0.05,0.21,0,,,
TX014924,1702390019.0,BSC,Bridge,470.0,379.0,1017.11,10.05,Stablecoin,Coinbase,1212.0,967.0,208.8,1,0.07,0.03,0.17,0,,,
TX000977,1701299445.0,Polygon,Mint,897.0,238.0,175.09,5.03,ERC20,OpenSea,1249.0,999.0,606.2,0,0.1,-0.09,0.0,0,,,
TX006129,1703793092.0,Solana,Burn,549.0,28.0,125.94,7.39,Stablecoin,Unknown DEX,1228.0,1043.0,39.3,0,0.23,0.08,0.0,0,,,
,,Polygon,Bridge,580.0957215712056,660.6882439789133,298.04467332062677,3.575709744313082,Native,Unknown Wallet,1144.5197977559824,985.4971082297417,111.04540047430197,1,0.17377569403904855,-0.02514375362120965,0.04732429643778573,1,8.0,1.0,2733.4994683980353
TX017953,1704590312.0,Ethereum,Mint,594.0,560.0,373.93,4.18,Stablecoin,Unknown DEX,1246.0,1037.0,106.0,0,0.16,-0.04,0.1,0,,,
,,Ethereum,Swap,-104.96006118967584,801.5825990197434,666.2933724841954,3.020148416179553,Stablecoin,Binance,1152.8132489149652,1039.0448216118264,227.5066234910863,1,0.09180275304977026,0.0920801605983924,0.22996334055316459,1,8.0,4.0,3132.644991788513
TX011683,1700484859.0,Ethereum,Bridge,1902.0,945.0,2509.82,13.06,Meme,Coinbase,1169.0,954.0,35.1,0,0.11,0.02,0.06,0,,,
TX004119,1702495389.0,Ethereum,Swap,1111.0,1364.0,114.55,10.26,Meme,Binance,1200.0,1024.0,183.1,0,0.29,-0.07,0.16,0,,,
TX011518,1704400726.0,BSC,Burn,970.0,224.0,728.86,1.08,Stablecoin,,1210.0,1034.0,95.3,0,0.16,-0.06,0.07,0,,,
TX010383,1702375253.0,BSC,Mint,1868.0,180.0,274.25,,Native,Binance,1179.0,1008.0,280.6,0,0.03,0.03,0.08,0,,,
TX005649,1704919831.0,Ethereum,Mint,22.0,63.0,31.9,4.18,Stablecoin,Coinbase,1168.0,1027.0,12.9,0,0.21,0.11,0.14,1,,,
TX016384,1702692787.0,Solana,Transfer,359.0,545.0,468.07,8.75,ERC20,Unknown DEX,1263.0,1044.0,53.3,0,0.15,-0.06,0.0,0,,,
TX000101,1702725928.0,Ethereum,Transfer,983.0,606.0,299.73,5.16,Meme,OpenSea,1249.0,1020.0,87.8,0,0.19,-0.08,0.06,0,,,
TX011954,1704310500.0,Ethereum,Mint,1295.0,292.0,434.28,2.61,ERC20,Coinbase,1248.0,1019.0,1666.7,0,0.1,0.11,0.0,0,,,
TX003838,1702891912.0,Ethereum,Swap,183.0,475.0,699.23,5.55,Meme,Unknown DEX,1213.0,1048.0,142.0,0,0.12,-0.03,0.0,0,,,
TX009546,1702466507.0,Ethereum,Bridge,304.0,569.0,414.36,12.78,Stablecoin,Binance,1157.0,964.0,57.9,1,0.21,-0.01,0.22,0,,,
TX001936,1700204451.0,BSC,Mint,207.0,1019.0,124.06,14.59,ERC20,Unknown DEX,1181.0,993.0,232.6,0,0.08,-0.05,0.0,0,,,
TX001062,1702280827.0,BSC,Swap,19.0,365.0,3031.82,6.08,Meme,Coinbase,1211.0,988.0,123.7,0,0.1,0.08,0.04,1,,,
TX002865,1701897501.0,Polygon,Transfer,1490.0,289.0,1512.12,17.51,Native,Unknown DEX,1197.0,1015.0,102.1,0,0.08,-0.08,0.0,0,,,
TX019251,1701902283.0,Ethereum,Transfer,51.0,341.0,893.06,7.69,Stablecoin,Coinbase,1231.0,986.0,85.8,0,0.1,-0.08,0.03,0,,,
TX006341,1704688200.0,Polygon,Burn,893.0,1060.0,206.27,1.85,Meme,OpenSea,1161.0,992.0,153.2,0,0.23,-0.01,0.23,0,,,
TX018924,1701536793.0,Solana,Transfer,742.0,60.0,1433.02,2.63,Meme,Binance,1235.0,975.0,77.8,0,0.1,-0.01,0.08,0,,,
TX002855,1700208944.0,Ethereum,Mint,103.0,305.0,585.61,12.91,Stablecoin,Kraken,1098.0,1048.0,53.0,1,0.02,0.05,0.0,1,,,
TX005339,1701369971.0,Ethereum,Swap,113.0,908.0,334.88,8.0,Stablecoin,Coinbase,1190.0,1034.0,110.5,1,0.47,0.1,0.37,1,,,
TX005393,1700480350.0,Solana,Transfer,1307.0,159.0,537.15,21.6,Stablecoin,Binance,1189.0,1005.0,294.4,1,0.12,-0.09,0.0,0,,,
TX003201,1703287093.0,Polygon,Transfer,501.0,33.0,534.1,3.29,Stablecoin,Coinbase,1216.0,988.0,56.8,0,0.05,-0.06,0.0,0,,,
TX004012,1704131146.0,Ethereum,Swap,973.0,235.0,1704.07,11.72,ERC20,Unknown Wallet,1218.0,1009.0,9.7,0,0.07,0.15,0.25,0,,,
TX006075,1700141900.0,Ethereum,Swap,278.0,202.0,355.34,50.12,Native,OpenSea,1218.0,1031.0,75.6,1,0.02,-0.05,0.0,0,,,
TX000248,1704515488.0,Polygon,Swap,605.0,390.0,625.13,1.24,Native,,1170.0,1045.0,,0,0.15,0.01,0.21,0,,,
TX000295,1704318427.0,BSC,Mint,483.0,158.0,723.05,20.63,Native,Kraken,1262.0,971.0,738.2,0,0.08,0.04,0.0,0,,,
TX005876,1704738637.0,Ethereum,Transfer,77.0,1342.0,108.5,5.36,ERC20,Binance,1210.0,1023.0,136.8,0,0.19,0.06,0.0,0,,,
TX009085,1702929386.0,BSC,Transfer,200.0,120.0,406.81,79.14,ERC20,BridgeX,1161.0,993.0,497.9,0,0.15,0.1,0.24,0,,,
,,Ethereum,Swap,409.7812200145004,768.5965765114865,-99.82664108165946,7.794109624816608,ERC20,Coinbase,1256.7795261554,1055.3469173974686,481.4709468073349,0,0.17093647453902727,0.008497002669825728,0.013666149158096863,1,1.0,5.0,1068.4862256684353
TX007132,1703011098.0,Ethereum,Transfer,108.0,305.0,218.74,13.89,ERC20,Kraken,1276.0,945.0,293.4,0,0.15,-0.01,0.0,0,,,
TX003716,1701369391.0,Solana,Swap,973.0,287.0,1304.09,6.63,Native,Coinbase,1171.0,1004.0,80.6,1,0.1,-0.02,0.0,0,,,
TX011791,1700382605.0,BSC,Swap,346.0,140.0,436.99,5.61,Native,Unknown Wallet,1210.0,1051.0,350.7,0,0.04,0.1,0.02,0,,,
TX002981,1704232939.0,Ethereum,Burn,1053.0,350.0,334.13,14.7,ERC20,Binance,1222.0,1041.0,108.6,0,0.03,0.01,0.01,0,,,
TX004780,1703297466.0,Ethereum,Transfer,678.0,117.0,696.71,10.69,Native,Coinbase,1212.0,1017.0,1072.5,0,0.15,0.03,0.02,0,,,
TX005709,1700731636.0,Polygon,Mint,741.0,143.0,103.02,4.98,ERC20,Kraken,1262.0,987.0,436.7,0,0.2,-0.02,0.12,0,,,
TX003096,1704561307.0,Ethereum,Mint,506.0,505.0,608.62,5.79,Meme,,1207.0,988.0,13.9,0,0.55,0.08,0.42,1,,,
TX014466,1701627255.0,BSC,Mint,159.0,88.0,364.1,5.58,Native,Binance,1139.0,984.0,72.2,0,0.34,-0.02,0.16,0,,,
TX002286,1701185574.0,Polygon,Burn,897.0,268.0,272.58,38.71,Native,Kraken,1212.0,1018.0,268.9,0,0.08,0.04,0.16,0,,,
TX010965,1701216424.0,BSC,Burn,149.0,27.0,645.78,3.88,Native,Coinbase,1226.0,999.0,94.3,1,0.17,-0.0,0.22,0,,,
TX016747,1703323180.0,Solana,Bridge,107.0,615.0,299.64,9.45,Meme,Binance,1167.0,993.0,268.8,0,0.1,-0.09,0.11,0,,,
TX018397,1703447557.0,Solana,Bridge,79.0,331.0,1978.56,16.35,Meme,Unknown DEX,1192.0,1003.0,449.0,1,0.17,-0.03,0.19,1,,,
TX010021,1702509180.0,Solana,Burn,1211.0,260.0,616.11,3.45,Native,Binance,1235.0,1007.0,317.4,0,0.08,0.01,0.0,0,,,
TX013116,1704979021.0,Polygon,Transfer,2427.0,506.0,348.61,18.88,Meme,Unknown DEX,1225.0,1038.0,151.8,0,0.1,-0.03,0.12,0,,,
TX005754,1704961172.0,BSC,Swap,341.0,193.0,137.71,6.47,Stablecoin,Binance,1170.0,941.0,530.1,0,0.13,-0.0,0.05,0,,,
TX002931,1704327308.0,BSC,Bridge,20.0,113.0,643.96,10.07,Meme,BridgeX,1220.0,1035.0,831.9,0,0.13,0.03,0.03,1,,,
TX010727,1702030603.0,Polygon,Bridge,614.0,24.0,2843.88,20.59,Meme,Binance,1217.0,1020.0,976.7,0,0.28,0.01,0.16,0,,,
TX018351,1704687926.0,Ethereum,Transfer,1132.0,35.0,1035.94,19.71,Meme,Coinbase,1163.0,1023.0,351.5,0,0.11,0.01,0.14,0,,,
TX010369,1700346407.0,Polygon,Mint,503.0,673.0,5209.86,1.59,Meme,Binance,1167.0,1012.0,188.1,1,0.06,0.05,0.12,1,,,
,,Polygon,Mint,139.50791005824615,312.71717660226966,1284.192478690695,3.989701805462712,Native,Unknown DEX,1193.392395356137,1008.3409603915416,294.07006558615456,1,0.35146886314284254,-0.07826475950164956,0.26282003598123593,1,21.0,2.0,5215.456186498033
TX019768,1704513946.0,Solana,Mint,213.0,907.0,3551.84,3.8,Stablecoin,Kraken,1239.0,1033.0,300.1,0,0.2,0.05,0.26,0,,,
TX006663,1704151951.0,BSC,Bridge,709.0,124.0,479.34,7.6,Stablecoin,Coinbase,1195.0,972.0,45.6,0,0.07,-0.01,0.02,0,,,
TX006315,1702323176.0,Ethereum,Mint,760.0,80.0,376.15,26.84,Stablecoin,Binance,1182.0,1009.0,141.0,0,0.04,0.01,0.0,0,,,
TX008601,1700816609.0,BSC,Swap,711.0,69.0,577.66,3.94,Meme,Unknown DEX,1232.0,1048.0,83.7,1,0.07,0.07,0.11,0,,,
TX016702,1700349706.0,Ethereum,Transfer,548.0,193.0,115.58,3.65,Stablecoin,Kraken,1202.0,949.0,257.9,0,0.15,-0.06,0.19,0,,,
TX016281,1702695983.0,Solana,Transfer,113.0,339.0,508.58,2.22,Native,Binance,1187.0,1057.0,120.3,0,0.07,-0.05,0.0,0,,,
TX006659,1702427115.0,Ethereum,Mint,1788.0,163.0,3585.49,53.74,Meme,BridgeX,1247.0,1031.0,411.2,0,0.3,0.04,0.34,0,,,
