blockchain,transaction_type,sender_wallet_age_days,receiver_wallet_age_days,transaction_amount_usd,gas_fee_usd,token_type,platform,num_prev_transactions_sender,num_prev_transactions_receiver,avg_txn_interval_sender_min,is_cross_chain,failed_txn_ratio_sender,velocity_score,anomaly_score,is_scam,hour,day_of_week,time_gap
Solana,Burn,0.06534943983860561,0.022483330855141037,-0.008536489069773636,-0.024132578045037455,ERC20,Binance,0.11829054746728679,0.19035516838277045,0.10399789622925618,1,0.9386687089252619,-0.008832745293099353,0.3264884086220811,1,14,3,-0.01402563471265561
Ethereum,Mint,0.03968737913108063,0.08436944013524791,-0.001285980363410242,0.04821130194221383,Native,BridgeX,0.28864578267953006,0.7529811418556596,0.04558191283934693,1,0.21845015536609982,0.31369824382083866,0.4750902450360409,1,2,6,0.24719301047612824
BSC,Burn,0.03677837207856263,0.2063891900424218,-0.0007868660739168594,0.1459053879578518,Meme,Unknown Wallet,0.24682174640187152,0.22113083807168504,0.13312829307660978,1,0.5772209459562211,-0.01731891223418941,0.39333943326635,1,11,2,0.05411381983974318
BSC,Transfer,-0.013897078936227894,0.040844213911908525,0.1813978717250811,0.026660392737601363,Native,OpenSea,0.3114196552677048,0.5031845897151028,0.06090811841422809,1,0.5749968617398722,0.4094077954253957,0.16859573231781355,1,1,5,0.02478272682725604
Polygon,Transfer,-0.02297379424953736,0.21109661391381412,0.13102936766549073,0.28073999636793767,ERC20,Kraken,0.18023425560980308,0.2657559714134107,0.018393488499758824,1,0.2839020783552026,0.19041795817299734,0.20774519346051948,1,22,0,0.12959313931178315
BSC,Transfer,0.08526788235334695,0.1747254660375278,0.0437605027575015,-0.06436348487018329,Stablecoin,Coinbase,0.3150420037197739,0.5766775196648842,0.04558573693748136,1,1.0285110518003944,0.3530799640714712,0.06252208293848836,1,9,6,0.08624384410551901
Solana,Swap,-0.020296621446922705,0.10546284740887849,0.0023982074596742807,0.0457385785625,Meme,Kraken,0.2737509644856996,0.7077192137842644,0.023741335005165128,0,0.4642074353329507,0.25598683097993463,0.1677085046454696,1,20,0,0.1108731658126603
Solana,Transfer,-0.02341764681579557,0.04173575705558795,0.014827536850678232,0.07013267659029959,ERC20,Unknown DEX,0.33701467769452603,0.6802251022376562,0.020332071079541377,1,0.1774277924316579,0.4354099327544451,0.04821288584032894,1,11,3,0.027537234372478944
Solana,Swap,0.20805368362664126,0.0709938768090455,0.00399824442375369,0.46895646752513087,ERC20,Unknown Wallet,0.1731202954057341,0.2994262436794849,0.08145045355535338,1,0.2838546354071446,-0.04268153726578733,0.04563748999453716,1,14,5,-0.0017824340498496793
Ethereum,Burn,-0.017395081011715843,0.37730695034668055,0.07121776731907895,0.02857885467930648,ERC20,Kraken,0.45353225122566193,0.30475630821684074,0.23183782186353213,1,0.26988380384936383,0.3275586540638394,0.08304194641377599,1,7,4,0.10210690853261015
Ethereum,Transfer,-0.010153592661735877,0.06622595819554866,0.008585161349828015,0.06730772397204349,Stablecoin,OpenSea,0.1823639669857231,0.20199116770912603,0.11069158660726329,1,0.5351804407775573,0.1560653830814544,0.0846676781686767,1,14,4,0.0038740277358052244
Ethereum,Burn,0.07355733224564777,0.10290669790487593,0.08696825783848153,0.1560622181637376,Stablecoin,Binance,0.217767630042302,0.5711909057884463,0.09645783414650608,0,0.2920470442280616,-0.08908327740235467,0.028327407012587347,1,20,6,0.005883049718580877
Solana,Mint,-0.023352645513026623,-0.016555355864506405,0.0948314340365959,-0.004005219189715345,ERC20,BridgeX,0.5805083230776908,0.3467110664616012,0.08604264022825522,0,0.21197518627120016,0.41140653270137983,0.5793366766131453,1,6,2,-0.0018440425386604675
Solana,Swap,-0.004214339021612867,0.11928935848374075,-0.029478272243509664,0.262217624751353,Native,Unknown DEX,0.47843432375471484,0.29220184956467143,0.16729565564447393,1,0.07527380509404764,-0.003549407450598452,0.029238380277172765,1,19,6,-0.024091158851520543
Ethereum,Transfer,-0.0519183649583268,0.28638602395633894,0.026101215116231286,0.002946825965119901,Stablecoin,OpenSea,0.18433972455289205,0.6990605814687278,0.03725628282272095,1,0.25368468540133976,0.19516723866893532,0.04195263545135759,1,22,0,0.11717489090774008
BSC,Mint,0.001059926405577373,0.07945317731617532,0.02236262788079812,0.03802644618439521,ERC20,BridgeX,0.20036468403706714,0.2160176053309204,0.08007224899542828,1,0.21225077214546856,0.44205383733467934,0.564755900542286,1,5,0,0.02809465370342034
BSC,Swap,0.05661173155409807,0.04812134039352006,-0.016270501338115896,0.036982549339873966,Stablecoin,Coinbase,0.5956875725587707,0.580884720333618,0.10571583931812681,0,0.2812328116755479,0.4103996588004172,0.2550503580072457,1,13,3,0.034351457336970745
BSC,Bridge,-0.11463120961657286,0.010934639530244122,0.013995826676721264,0.018929428850307736,Meme,Coinbase,0.08103419227294179,0.5251251692151919,0.07145004781117316,1,0.4985556463606523,0.04486559927247191,0.39072924472789317,1,17,6,0.18860130090872762
Ethereum,Burn,-0.05744589297720701,-0.08324900643429695,-0.0003575377189734899,0.11217124935675629,Meme,OpenSea,0.20495064524674628,0.19834301545902522,0.11821280845179313,0,0.3276530172707442,0.059564997212533555,0.00879372069502837,1,12,3,-0.02593835687301345
Ethereum,Swap,0.1977712263685056,0.16545768515603992,0.03650860838057257,0.04230661327689008,ERC20,BridgeX,0.49249545775787856,0.33771749591202666,0.03283891303082612,1,0.21011338745347852,0.1745083608357243,0.06861583729058437,1,8,3,0.0260228218125773
Polygon,Burn,-0.011804744008073933,0.5081958080567407,0.1810822224859917,0.08983135413035909,Meme,Kraken,0.4016950741791222,0.2563629757473422,0.08853202755508971,0,0.6708982604344651,0.23501837189634966,0.27135286506488576,1,16,4,0.0005078084524707746
Solana,Burn,0.09167304118058527,0.37648110563811327,0.00019192515945078148,0.09117615264629834,Native,BridgeX,-0.06344266557696249,0.32775717144371663,0.03985601815464923,0,1.1191650765467478,0.17250850577042717,0.2094868009832218,1,17,6,0.060704174175233515
BSC,Mint,0.001915066697645098,0.09394637077968497,0.057935145155700085,0.24094101867476847,Native,OpenSea,-0.016093715027752142,0.6965389454647024,0.09940491549135361,0,0.24418524980401804,0.3770577271509258,0.03394377781609765,1,15,4,-0.02537499391372223
BSC,Burn,0.26021717365438957,0.019720005482807616,0.09552291512300035,0.07644532813687621,ERC20,Unknown DEX,0.27646092950949713,0.20560131150851974,0.06675160324665082,1,0.2621028842198725,0.0725437066346876,-0.02614810972558155,1,9,6,0.00038410995724952324
Polygon,Transfer,0.015670717120493408,0.05017902722827479,0.09349750321336639,0.06547259184695113,Meme,Coinbase,0.5428403088147471,0.7558614153844824,0.09535907274755347,1,0.6455917817622923,0.3198794052634208,0.06492614265948085,1,5,5,0.14903308591338962
BSC,Swap,0.08854971617311791,0.15966630373259547,0.041831257287757155,0.36914963772605436,ERC20,Coinbase,0.3102259794468986,-0.05126777193128451,0.15308865958637452,1,0.21973258757054565,0.3730530546232626,0.048231660601140126,1,17,4,0.08932427033089943
Ethereum,Burn,-0.015354344945919345,0.0807631198969753,0.028535904026289357,0.059190190397935515,Native,Unknown DEX,0.41934218674531215,0.5585047746442405,0.0347054995232242,0,0.47011971484151527,0.18371105484111386,0.032838140398002924,1,15,4,0.11053291737489573
Polygon,Transfer,0.0762296412466395,0.4311132940371488,0.053520352805133,0.09908759171724722,Stablecoin,BridgeX,0.5954572573538194,0.3611291074787588,0.1810449275623976,1,0.3950307835671552,0.18442121803782907,0.3630078214268374,1,5,1,0.027747631869524017
BSC,Mint,0.029306695687223355,0.01769450035473151,0.037121262801344354,0.061745694785067626,Meme,Coinbase,0.07861911085493928,0.3087549250410166,0.072337229136225,0,0.40333686910686234,0.21165013245010292,0.012810230779191818,1,8,5,0.2652000666317711
Solana,Swap,0.023336619556129368,0.1347239486762114,0.006097921815783683,-0.015639756004412822,Native,Binance,-0.06131469220651825,0.34865896361101567,0.07596015530928182,0,0.2939349967935434,0.3498554143292497,0.45685294873068816,1,19,2,0.01968534933737153
Polygon,Transfer,0.16057470696017537,0.031049490564909743,0.041406391562014075,0.006635193648548497,Native,Binance,0.06300923551596688,0.4600243043031706,0.1028305313267882,1,1.038295833263055,0.22268444913461619,0.017817210611407827,1,17,4,0.10045320374966041
Ethereum,Mint,0.08003590175460218,0.1694587787194285,0.0011624929538395327,-0.025366578768481474,ERC20,Unknown,0.27019616784424916,0.46696405684619924,0.06812375228993849,0,0.6765985559249195,0.15641392727225945,0.043725024858062636,1,12,5,0.08046758524420088
Polygon,Mint,0.08062973346776564,0.21026152511076995,0.02949527408329171,-0.001942815065904116,ERC20,Kraken,0.33294067562683144,0.3936699632832848,0.05467104214227677,1,0.4350443403982351,0.1452054843235143,0.08638023273534903,1,18,1,0.1462905177350131
Solana,Transfer,0.1548439463327345,0.43176240566364926,0.034088044657562516,-0.0014609383987163951,ERC20,Coinbase,0.5286878003295731,0.4457175527944222,0.0893407860844925,1,0.4535358491397934,0.24286984206534856,0.2710496753175884,1,2,5,0.007503068015043999
Ethereum,Transfer,0.005631428818440051,0.09643823265329093,0.07470313930074171,0.02188684146737598,Native,Binance,0.15945605326440024,0.6044950850189645,0.19625505532990428,1,0.6546631213368873,-0.0036858326456571944,0.4773606732842015,1,13,1,0.1696351401566488
Ethereum,Bridge,-0.03155600260729788,0.02441175607131331,0.062490092530108836,0.012841385049331664,Stablecoin,OpenSea,-0.04038253354616034,0.30223316698325964,0.19926284154188476,1,0.25190292823775623,-0.008266718041494203,0.4143581711040434,1,16,2,-0.00029464504879706324
Ethereum,Transfer,0.08358664623109327,-0.016988595969352482,0.012433483843601177,0.048724202435220784,Stablecoin,OpenSea,0.3867784972326026,0.41911150342133124,0.05476731736849874,1,0.1384159809042577,-0.0023515187186438635,0.4853217229051704,1,13,5,0.046227439509523564
Polygon,Burn,-0.006551054261980662,0.32353912826499687,0.007079834705457812,0.006511116926459309,Stablecoin,Coinbase,0.10874745786604306,0.2749757638462256,0.09530057709027095,1,0.2576930101009395,0.09182541208800415,0.02150366581946718,1,0,4,0.084823361430652
Ethereum,Swap,-0.020238737723852297,0.20921464958639763,0.037586189667494586,-0.028259738372543676,Stablecoin,BridgeX,0.35824720948513467,0.4931959335862977,0.10486080615410381,0,0.7200104048168287,0.05602213493546229,0.5199477898967015,1,4,2,0.05646266390980077
Ethereum,Swap,0.24968861933651973,0.2760477395157502,0.08419552405583047,-0.01875746198138762,Stablecoin,Coinbase,0.19952195021597977,0.30703831756608396,0.09620127674775855,1,0.4971691094779777,0.012558401637804306,0.0573961250807467,1,17,3,0.01429889515656356
Ethereum,Swap,0.27466371169938847,-0.0282716011350514,0.07298895300928777,0.0024681574609790313,Stablecoin,OpenSea,0.4519809077663537,0.5119898437954192,0.08986764968598462,0,0.5307590424087028,0.17873246639451956,0.560890134437081,1,12,2,0.0054919411536394624
Ethereum,Transfer,-0.005653195948688211,0.10874399578185161,0.09897351014021011,0.764760768312084,Native,OpenSea,0.5923452642603757,0.5476058828620702,0.023976986778761304,1,0.2937703782614803,0.18601795936589222,0.18721088376990927,1,7,6,0.2096594869305226
Ethereum,Mint,-0.009894557693053956,0.28860282000874177,-0.024441028031598942,0.145859759136252,Meme,Coinbase,0.3772120556755767,0.37635912901187935,0.1700530874722136,1,0.3545028129392211,-0.0018446929005628832,0.4026177764438659,1,16,6,0.004904260645830674
BSC,Burn,0.003581884496071953,0.0753452938279085,0.06305917079904633,0.0571676988156653,ERC20,Unknown DEX,-0.019960357135204665,0.4094340141234775,0.12114766631307419,1,0.5629529919023606,0.03189918083734802,0.21425769644829434,1,1,3,0.18213580130877766
Ethereum,Burn,0.024524030591909496,0.039766396148697536,0.04162277891159402,0.005983448720120174,Meme,Binance,0.32410436778869006,0.6896000755209186,0.10219351631696524,1,0.15877907571588792,0.13887126124469346,0.40246080511589355,1,0,4,0.08266837292992728
Ethereum,Burn,-0.0006494481252284339,0.02578666370533073,0.015163540577416798,0.00604881558281592,Native,BridgeX,-0.12393230907325309,0.42287203175382004,0.03774345938615571,0,0.7840012395000235,0.16537218815757326,0.29930145765481697,1,1,5,0.05546391388790145
BSC,Burn,0.06389649502471266,0.0027811360356898573,-0.007406735333773926,0.040084491741464334,Native,Binance,0.4171309548296292,0.15337497076519144,0.097362078697144,0,0.37166084519184117,0.13358235929147813,0.41852711522342934,1,4,5,0.0033935757119226695
Ethereum,Burn,0.26049962858334524,0.1391301884988114,0.18836547588212527,0.23355321909246493,Native,Kraken,0.08128273923017099,0.10818182653450903,0.053702235789097205,1,0.3363015433198957,0.04315371317099598,0.6688812521858177,1,11,5,0.0447480294042928
Polygon,Mint,-0.0378583066589919,0.11498476945053158,0.10903999010904605,0.020736082171596525,ERC20,Unknown DEX,0.4310780752181874,0.44721101369580385,0.09141091743114718,1,0.13568065853186703,0.2698215078974011,0.3500720260248228,1,20,5,0.023908029679091673
BSC,Transfer,0.14498818029655622,0.29172393863302115,0.03817017943166111,0.14003958877702594,Stablecoin,Coinbase,0.28593983007447715,0.5891649147198466,0.17414039633576667,0,0.7123585456468047,0.11583015338078692,0.045142940566218696,1,0,3,0.12104651688168742
Polygon,Mint,-0.024783229656230036,0.013930779848687583,0.07223936986982692,-0.0070641842379418895,ERC20,OpenSea,0.41943449781146314,0.4320918148712383,0.07286295653747193,1,0.3807235173247551,0.23660927775226726,0.06550707977083413,1,8,1,0.05548994878794341
Polygon,Bridge,-0.02064913494376605,0.023673627110874805,0.0929982894994486,0.04610145146488342,Meme,OpenSea,-0.009337357647105027,0.027275562325924874,0.03565443274325626,1,0.27060140966271734,0.17086151235228275,0.3013022788884883,1,10,1,0.006948674190566856
Ethereum,Mint,0.02217241491417471,0.009490667542835129,0.02190312630893328,-0.012450067503600282,Native,Coinbase,0.30709391727718166,0.41109790672922175,0.038111028786697934,1,0.44656249347034926,0.26759784376329643,0.29245437962652593,1,9,5,0.1153316387834846
Ethereum,Transfer,0.035326977935728726,0.046242041514474426,-0.0024249190950688254,0.08738815616434788,Meme,BridgeX,0.1337028308524408,0.5563017025565624,0.07163480699390229,0,0.5242850232760052,0.17423167318050492,0.28150382036573285,1,15,2,-0.0024137493788579725
Ethereum,Swap,-0.024919292780074986,0.2556882293523902,0.04964980284893949,0.03029781795193113,Stablecoin,Binance,0.3000613375692839,0.6890041918970733,0.045935865996711706,1,0.15828060870650046,0.5629771176706799,0.42585803806141587,1,8,4,0.09624397037661718
BSC,Swap,0.10528647807747399,0.24020383211264287,0.09672913263468663,0.08673572933914327,Stablecoin,Binance,0.5356572882224212,0.30382246327502804,0.22962029420928243,1,0.6042119790940474,0.3549483860561967,0.29182637208689927,1,11,2,0.04043668146194168
BSC,Bridge,0.4752576530315884,0.25782336606608186,0.024057714636593185,0.198456505093571,Native,Kraken,0.3280528290159008,0.25424891157329166,0.04845247453073666,0,0.7933397533652115,0.4155331529329759,0.22906559450245212,1,18,3,0.08367834819728856
BSC,Bridge,0.023247848829246506,0.036449335422056986,0.05255536336691171,0.032183522960986775,Native,Coinbase,0.22223768830448126,0.3090065557962163,0.0875585782039043,0,1.007028515970336,-0.002555862280042065,-0.025142300614772628,1,6,4,0.12146286009248596
Ethereum,Mint,0.30899302175071774,0.3193459753498319,0.002584999709691338,0.07607091814193523,Native,Binance,0.6222915520363786,0.2888715319334365,0.3783620423593287,1,0.7406890670657713,0.06858337933765402,-0.02327639294133449,1,2,6,0.01533245690780638
Polygon,Transfer,-0.031196175419185568,0.06141275484928728,0.004040839040381092,0.12895737872625504,Stablecoin,Binance,0.16709426454475051,0.5313885114891147,0.1292646512980051,1,0.35956531213381904,0.21175644798672671,0.36566617523245104,1,22,0,0.1697147098686448
BSC,Mint,0.06224380662349095,0.14442928088664786,0.16322915195714235,0.06461416513135541,ERC20,Coinbase,0.37803182964838455,0.3191395021660791,0.09083857168912265,1,0.7046560106577355,0.15376660511669793,0.8451374133254121,1,19,0,0.04620553926312504
Ethereum,Swap,0.09640776785086,0.3566550766498668,0.11379529867891568,-0.001780049256172228,Stablecoin,Kraken,0.28398158237703985,0.14683323253532476,0.17270175956935524,1,0.5386342348141695,0.02743053780561383,0.09571301542982308,1,8,6,0.024760951752865804
Ethereum,Burn,0.25850439147298476,0.32296534124226517,0.025924266089847114,0.13078142748382424,Stablecoin,Binance,0.40154672299533734,0.6403827011083765,0.21784217524827004,1,0.45960945074014314,0.15614914431317906,0.5152159098919517,1,9,3,-0.015352584446753186
Ethereum,Swap,-0.03222762394129258,0.26350821011681513,0.026185432719219998,0.042389412768713636,Native,Coinbase,0.8005132169645126,0.4778544662663772,0.1016373944440401,0,0.2947566219878597,0.11502780944514573,0.22486269147333754,1,19,6,0.05183424827851443
Polygon,Transfer,0.11402715094168088,-0.006403140557270218,0.10198528870245857,0.06026788843656988,ERC20,Unknown,0.2754069461232076,0.3481596105428886,0.040100907319449416,1,0.6788420230930075,0.49097080119148595,0.05426572651092458,1,2,5,0.1736055809638538
BSC,Transfer,-0.01099325393625264,0.5190604507267134,0.03138728116240817,-0.021716535577569286,Native,Binance,0.7675082326812395,0.6526705711109613,0.04903709662488946,1,0.2166273667381723,0.33663116550546546,0.07705346098631735,1,6,2,0.009884327301454665
BSC,Mint,0.16414048446796614,0.31280439661754017,0.013439510625401281,0.032343177287707706,Native,Unknown DEX,0.08402668349758297,0.5564826684629975,0.044212517858103054,0,0.4128390145013443,0.03775206258316144,0.2412116804686123,1,12,1,0.05046010829612441
Ethereum,Transfer,0.09443573084266074,0.04096613380372238,-0.013207783422090322,-0.016384305096859342,ERC20,Unknown,0.13374390369815004,0.11943015802730833,0.08715440761137323,0,0.6805609622082961,0.22706701314678018,0.588240430288617,1,22,2,0.37210864254381576
Solana,Swap,-0.003641609142650687,-0.05469612180512723,0.036862915264184684,0.028767998426247637,ERC20,OpenSea,0.33753621795520494,0.24454183950824193,0.21581794810419336,1,0.49023693370608834,0.3076306255638951,0.7865395729487388,1,20,5,0.06009856462095038
Ethereum,Mint,-0.01749211050529352,0.0939279793334432,0.0023768581426599576,0.08629610329312676,Stablecoin,OpenSea,0.33695485143040055,0.26230507019617944,0.03047132114717048,0,0.9426566230751557,0.16040230460939855,0.19179961884182137,1,12,1,-0.003705936484687783
Ethereum,Transfer,0.0783699663143573,0.1323632723498751,0.002415418847859778,0.23437387810482077,Native,Unknown,0.1013840436939406,0.5208729204523427,0.08736104786279109,0,0.22946799859844885,0.23773899384360583,0.1989298642605457,1,4,6,0.03543500069874794
BSC,Transfer,0.03959895090328158,0.1605407047199835,0.02484259384549121,0.06722861859918819,Native,Coinbase,0.47294250929829273,0.24674581413543517,0.09849687248369449,0,0.23518820804369428,0.31636014571675,0.008139765529160046,1,15,0,0.009097046753373889
BSC,Burn,0.07748994889255267,0.27494553522053666,0.05938478186710396,0.05494091921251863,Meme,BridgeX,0.5300180700283705,0.382088204556838,0.009145459414296963,1,0.1510077089630914,0.22815919322207137,0.09270635911113224,1,11,1,0.11350633603468936
Solana,Bridge,0.13296823990623194,-0.017353820441122422,-0.006522416479981516,-0.0028241262626227254,Stablecoin,OpenSea,0.14136838432185905,0.22821194575811524,0.24098577878247907,1,0.35723436898567745,0.2660646830875117,0.0848540394800004,1,16,0,0.11060065082003297
Polygon,Mint,0.08384889252605271,0.07892240460071574,0.029298205076577266,0.01093665780240792,Stablecoin,Binance,0.625647512333197,0.32925143039174176,0.03122229661918638,1,0.2986855077472753,0.28300625457957934,0.011326269905224697,1,10,4,0.06677910700954023
Ethereum,Swap,0.010976989934209213,0.10628310355784662,0.05497697735910598,0.13287658124308405,Meme,OpenSea,0.32326426610233583,0.3227435916268878,0.09243280282940114,0,0.44532475962168006,0.16649518279206074,0.0601620321651007,1,10,4,0.04718987479377082
Ethereum,Transfer,-0.0364138981264244,0.2902366726558402,0.006477635622981648,0.06591050962416749,Native,Unknown Wallet,0.2803918819539906,0.43270450868485916,0.12689930133810076,1,0.3151945577731273,0.16143876231171747,-0.027260678627616754,1,8,6,0.011730904773389922
BSC,Swap,0.08073160870777155,0.48811069964803044,-0.001106585430662596,0.06118715922878018,ERC20,Coinbase,0.2591666260974191,0.5590688547725957,0.1327261669901063,1,0.29342735380148194,0.27518977764959596,0.0476640855993419,1,13,0,-0.025663663421456998
BSC,Burn,0.004703906715622529,0.16693086887588685,-0.009980515443587964,-0.0001890017439934305,Meme,BridgeX,0.13109470348089314,0.301688702052443,0.10436731965707255,0,0.3529923025986489,0.19854443252405116,0.09862442776782183,1,16,1,0.05715373848215753
BSC,Swap,0.09789496117808374,0.11163287633560413,-0.001538211902370079,0.13534214039942047,Native,Kraken,0.5606995286180102,0.43933214298375034,0.04538356041988002,0,0.2736729135420513,0.20009250355468572,0.024494991035753453,1,8,1,0.054434403912049685
Polygon,Mint,0.015600705528562145,0.0243882117248766,0.09894507067235575,0.02099410726179643,Meme,Kraken,0.014549185493089145,0.1559369817360195,0.12050589812923687,1,0.1490799449980443,0.4078865366394553,0.4554189712863955,1,3,5,0.3380424124264767
Polygon,Swap,0.1224800906130211,0.1786566048462797,-0.010282076049888327,0.056785627974349696,Meme,Binance,0.024698401049211727,0.44605180810453837,0.041756029103987805,1,0.29583382002783676,0.018936254987535206,0.13672121838159454,1,0,3,0.06410793739148424
Polygon,Transfer,0.1581165663427212,0.0374305372596538,0.007976714646892438,-0.013017696338268353,Meme,Kraken,0.2919043230833279,0.20621071270632213,0.03220384323994137,1,0.2535510809715218,0.23214263282737282,0.2337280967044098,1,0,2,0.007112354007135807
Solana,Bridge,0.0019141705195561036,0.02906794700665495,0.051591741459934295,0.12663962553444916,Native,Kraken,-0.11755852055954996,0.5956121224435406,0.05754238900486977,0,0.4680510962106206,0.4387303581438989,0.30274425152288964,1,9,0,0.05697812945777974
BSC,Burn,0.045020343635837845,0.28134263598770015,0.042352311200642104,0.0761632442730753,ERC20,Binance,-0.0033847540683860644,0.47026168423570824,0.06932688435886536,0,0.5672395613234025,0.31696027315924286,0.039568751726507354,1,19,4,0.06687582868215332
Ethereum,Burn,0.11635593400966335,0.41134047360653836,0.037779831013532564,0.18322589965400468,ERC20,Binance,0.533347764296224,0.30023479621444604,0.026945369194198057,1,0.3662840004856703,0.05101184363720551,0.10335752232616971,1,18,1,0.014858979266572203
Polygon,Bridge,0.0027167097250986715,0.14373628498596755,0.003076064108746779,0.05667122811452065,ERC20,Unknown DEX,0.022163180109442127,0.22471527235385913,0.10735748620543453,1,0.5059099410804002,0.17385575656692387,0.2182097264948965,1,9,0,0.14510773395131313
Polygon,Burn,0.01750934250414262,-0.028112188150505216,-0.018565942483722904,0.028827882993936637,ERC20,Kraken,0.36498073347739535,0.2504707739340678,0.12782027104617302,1,0.5720732100365278,0.09663009708267267,0.435488373275971,1,20,0,0.053552875877627804
BSC,Burn,0.003928996972774525,0.1993801758119377,0.001996490904227856,0.2862288144672344,Native,Binance,0.35002852983188976,0.3173261760537974,0.08402902123417133,1,0.49818625840124287,0.01695284253629642,0.23181341894911558,1,1,6,0.11799807836110054
Ethereum,Transfer,0.15599515255108418,0.5606797072122671,0.10910515946196345,0.04055900912345687,Native,Coinbase,0.05835324620157606,0.5310127323438927,0.0016762887977359205,1,0.44426061734250266,0.22861412335934211,0.8664868215774745,1,8,6,-0.016707380098250756
Polygon,Transfer,-0.041377149769648985,0.0787914153797651,-0.013717459801161219,0.015431386550664023,ERC20,OpenSea,0.4040581757437014,0.34405972657624095,0.14628236748227097,1,0.5501218890914645,0.31005139257828485,0.44938823162640784,1,17,1,0.015515635873960737
BSC,Burn,0.046628346285429535,0.24120857357320896,0.0030786111952361573,0.3654088297675076,Native,Binance,0.19060853332148953,0.15418850202113932,0.08298768387023889,0,0.396973233433199,0.27082831782512173,0.2111275083617825,1,13,5,0.0839500065552201
Ethereum,Transfer,-0.03052039358257505,0.23635593932812632,0.0984374732106028,0.023108838838830408,Meme,Binance,0.4494908069755973,0.6638724821348673,0.06575185582619798,0,0.25097225458230854,0.1527986758669643,0.09134155579447917,1,0,4,0.09506180936584338
Ethereum,Burn,-0.002062106855044342,0.018300093407133792,0.019039527215331337,0.035153902821543896,ERC20,Binance,0.09381949648178545,0.3646646523999155,0.19313834398472152,1,0.9951771911252424,0.3744521957887854,0.038394949736816966,1,18,2,-0.008249568838553129
Ethereum,Burn,-0.007739102494818266,-0.029098432750359844,0.14821320749388206,0.01252409084344333,ERC20,Coinbase,0.3370224247906413,0.33877832267638774,0.03462841980571706,0,0.28651455356930594,0.3011974515066957,0.02836724063743061,1,15,5,-0.00881647252078585
Ethereum,Burn,-0.006095003304709445,0.10517163344405571,0.07237581787445621,0.03672949156440553,Stablecoin,Coinbase,-0.01650925434903666,0.4739272609712405,0.1245470443243924,1,0.2967351695527414,0.06066733436556224,0.855222971084232,1,14,6,0.02583858414633884
Ethereum,Transfer,0.09315767450702578,0.06824446832358175,0.14211525360370714,0.07151857695091975,Native,Coinbase,0.32555468513774305,0.28365014229502095,0.05062935197316315,1,0.40072477717999794,0.12626069975897422,0.052694335199950315,1,3,5,0.14387345291752637
BSC,Burn,0.16526657176416357,0.30774301325985365,0.03726956363742073,0.06191507621070387,Meme,Binance,0.15455275447861114,0.6932541610087763,0.22476371286993851,0,0.5076319850451942,0.3912548406139107,0.04696309148252392,1,13,6,0.036256697615832285
Solana,Burn,0.11612221840976103,0.19095674198150464,0.03164364784746815,-0.019153989619456788,Native,OpenSea,0.41449772895410486,0.3100556955978646,0.05271714862057046,1,0.8303304079774326,0.3686618752244748,0.285297184115869,1,9,1,0.06619171203615984
Solana,Burn,-0.0578356528137097,0.08804990739386792,0.07006157650197625,0.0027707085997456526,Stablecoin,Binance,0.18849199774579314,0.644593618729192,0.22593113447517243,1,0.38292943024360443,0.18220301999101873,-0.006120499624557097,1,16,6,0.36167654710622843
Solana,Mint,0.0038225561461637915,0.37404973308840567,0.07886929307463872,0.2706839440767299,Native,Binance,0.271020252218928,0.3434639459272684,0.04478432654127237,0,0.5769612528744031,0.24141230997959173,0.04540511498314135,1,23,1,-0.018735770097746685
Ethereum,Burn,0.00028368805189865447,0.11971058004600107,0.011855813570555308,0.12715866596371267,Stablecoin,Coinbase,0.4523456686344359,0.21435127933459777,0.10400577551608645,0,0.4161704459244594,0.0783616380300041,0.9228064788235009,1,20,3,0.1493908882892625
Ethereum,Mint,-0.042913191063248785,0.16340624716335622,0.03511005793989494,0.00030422995515594353,Stablecoin,Unknown DEX,0.05692775928720745,0.057910507379905996,0.1415541059845283,1,0.49196320922120107,0.3703659232034876,0.27978997595417354,1,12,0,0.012593312536940071
Solana,Mint,-0.020670060188417563,0.059542146411257824,0.05507183592047075,-0.005095581649325068,Stablecoin,BridgeX,-0.08212298925279093,0.6205937322441706,0.09671896924256437,1,0.46836302545559294,0.05379367772942256,0.3949036580745069,1,17,6,0.25228504900166115
BSC,Bridge,-0.015240226664967094,0.11738708952754037,0.05506092955791564,0.16637893488186734,ERC20,Binance,0.45374439489763296,0.40458255459779335,0.061411342945874685,1,0.06760868831687267,0.37905217049081813,0.7075492517447258,1,15,3,0.2296200467598158
Ethereum,Bridge,0.005110454954364012,0.1441166836617787,0.01992976572685498,0.6735727079970899,Native,BridgeX,0.2092430505507532,-0.018406996592449876,0.08489836214255991,1,0.2408736861946073,0.4433500915384376,0.3074959360082091,1,0,6,0.14608798061285264
Polygon,Burn,0.1216681990693664,0.08479568512389164,0.08221969511815948,0.0019694131056603448,Native,OpenSea,0.453429764508242,0.5513654801908531,0.1121640791796528,1,0.22801664032462932,0.18903766267733302,0.23244130424826143,1,14,0,0.1774279924497553
Solana,Burn,0.1296091282863554,0.12230215687698118,0.028115791490251448,0.11929568764351053,ERC20,Kraken,0.5535315623612796,0.39491045501431865,0.07899617941039014,1,0.3005574603337488,0.16068932681313838,0.07943875192191584,1,11,1,-0.03393618406749955
